uuid,timestamp,event,hotel_bookings,price_category
88726615621,2022-10-28 11:07:55,Standard prices,53,standard
88726615621,2022-10-28 21:07:55,Send offer,,
89539039273,2022-10-29 07:07:55,Guest request,,
89539039273,2022-10-29 17:07:55,Standard prices,15,standard
89539039273,2022-10-30 03:07:55,Send offer,,
89931588594,2022-10-30 13:07:55,Guest request,,
89931588594,2022-10-30 23:07:55,Standard prices,52,standard
89931588594,2022-10-31 09:07:55,Send offer,,
90653293823,2022-10-31 19:07:55,Guest request,,
90653293823,2022-11-01 05:07:55,Standard prices,43,standard
90653293823,2022-11-01 15:07:55,Send offer,,
90671502025,2022-11-02 01:07:55,Guest request,,
90671502025,2022-11-02 11:07:55,Standard prices,35,standard
90671502025,2022-11-02 21:07:55,Send offer,,
90920038366,2022-11-03 07:07:55,Guest request,,
90920038366,2022-11-03 17:07:55,Standard prices,17,standard
90920038366,2022-11-04 03:07:55,Send offer,,
91758264854,2022-11-04 13:07:55,Guest request,,
91758264854,2022-11-04 23:07:55,Standard prices,75,standard
91758264854,2022-11-05 09:07:55,Send offer,,
91876473784,2022-11-05 19:07:55,Guest request,,
91876473784,2022-11-06 05:07:55,Standard prices,89,standard
91876473784,2022-11-06 15:07:55,Send offer,,
92452834800,2022-11-07 01:07:55,Guest request,,
92452834800,2022-11-07 11:07:55,Standard prices,83,standard
92452834800,2022-11-07 21:07:55,Send offer,,
93343860295,2022-11-08 07:07:55,Guest request,,
93343860295,2022-11-08 17:07:55,Standard prices,61,standard
93343860295,2022-11-09 03:07:55,Send offer,,
93465954528,2022-11-09 13:07:55,Guest request,,
93465954528,2022-11-09 23:07:55,Standard prices,78,standard
93465954528,2022-11-10 09:07:55,Send offer,,
94179936692,2022-11-10 19:07:55,Guest request,,
94179936692,2022-11-11 05:07:55,Standard prices,74,standard
94179936692,2022-11-11 15:07:55,Send offer,,
94574369085,2022-11-12 01:07:55,Guest request,,
94574369085,2022-11-12 11:07:55,Standard prices,43,standard
94574369085,2022-11-12 21:07:55,Send offer,,
94857547338,2022-11-13 07:07:55,Guest request,,
94857547338,2022-11-13 17:07:55,Standard prices,39,standard
94857547338,2022-11-14 03:07:55,Send offer,,
95443975550,2022-11-14 13:07:55,Guest request,,
95443975550,2022-11-14 23:07:55,Standard prices,78,standard
95443975550,2022-11-15 09:07:55,Send offer,,
96203662830,2022-11-15 19:07:55,Guest request,,
96203662830,2022-11-16 05:07:55,Standard prices,45,standard
96203662830,2022-11-16 15:07:55,Send offer,,
96993722812,2022-11-17 01:07:55,Guest request,,
96993722812,2022-11-17 11:07:55,Standard prices,87,standard
96993722812,2022-11-17 21:07:55,Send offer,,
97850195224,2022-11-18 07:07:55,Guest request,,
97850195224,2022-11-18 17:07:55,Standard prices,29,standard
97850195224,2022-11-19 03:07:55,Send offer,,
98670190139,2022-11-19 13:07:55,Guest request,,
98670190139,2022-11-19 23:07:55,Standard prices,53,standard
98670190139,2022-11-20 09:07:55,Send offer,,
99232301013,2022-11-20 19:07:55,Guest request,,
99232301013,2022-11-21 05:07:55,Standard prices,65,standard
99232301013,2022-11-21 15:07:55,Send offer,,
99684107092,2022-11-22 01:07:55,Guest request,,
99684107092,2022-11-22 11:07:55,Standard prices,49,standard
99684107092,2022-11-22 21:07:55,Send offer,,
99908455471,2022-11-23 07:07:55,Guest request,,
99908455471,2022-11-23 17:07:55,Standard prices,15,standard
99908455471,2022-11-24 03:07:55,Send offer,,
100225561133,2022-11-24 13:07:55,Guest request,,
100225561133,2022-11-24 23:07:55,Standard prices,90,standard
100225561133,2022-11-25 09:07:55,Send offer,,
100951953204,2022-11-25 19:07:55,Guest request,,
100951953204,2022-11-26 05:07:55,Standard prices,41,standard
100951953204,2022-11-26 15:07:55,Send offer,,
100975695248,2022-11-27 01:07:55,Guest request,,
100975695248,2022-11-27 11:07:55,Standard prices,15,standard
100975695248,2022-11-27 21:07:55,Send offer,,
101757191399,2022-11-28 07:07:55,Guest request,,
101757191399,2022-11-28 17:07:55,Standard prices,28,standard
101757191399,2022-11-29 03:07:55,Send offer,,
102333846064,2022-11-29 13:07:55,Guest request,,
102333846064,2022-11-29 23:07:55,Standard prices,64,standard
102333846064,2022-11-30 09:07:55,Send offer,,
103066225391,2022-11-30 19:07:55,Guest request,,
103066225391,2022-12-01 05:07:55,Standard prices,71,standard
103066225391,2022-12-01 15:07:55,Send offer,,
103710994599,2022-12-02 01:07:55,Guest request,,
103710994599,2022-12-02 11:07:55,Standard prices,49,standard
103710994599,2022-12-02 21:07:55,Send offer,,
104524484484,2022-12-03 07:07:55,Guest request,,
104524484484,2022-12-03 17:07:55,Standard prices,89,standard
104524484484,2022-12-04 03:07:55,Send offer,,
105398125721,2022-12-04 13:07:55,Guest request,,
105398125721,2022-12-04 23:07:55,Standard prices,22,standard
105398125721,2022-12-05 09:07:55,Send offer,,
105531918494,2022-12-05 19:07:55,Guest request,,
105531918494,2022-12-06 05:07:55,Standard prices,89,standard
105531918494,2022-12-06 15:07:55,Send offer,,
106238534215,2022-12-07 01:07:55,Guest request,,
106238534215,2022-12-07 11:07:55,Standard prices,69,standard
106238534215,2022-12-07 21:07:55,Send offer,,
106478640399,2022-12-08 07:07:55,Guest request,,
106478640399,2022-12-08 17:07:55,Standard prices,35,standard
106478640399,2022-12-09 03:07:55,Send offer,,
107331378029,2022-12-09 13:07:55,Guest request,,
107331378029,2022-12-09 23:07:55,Standard prices,45,standard
107331378029,2022-12-10 09:07:55,Send offer,,
107758762988,2022-12-10 19:07:55,Guest request,,
107758762988,2022-12-11 05:07:55,Standard prices,86,standard
107758762988,2022-12-11 15:07:55,Send offer,,
107984195223,2022-12-12 01:07:55,Guest request,,
107984195223,2022-12-12 11:07:55,Premium prices,91,premium
107984195223,2022-12-12 21:07:55,Send offer,,
108761673851,2022-12-13 07:07:55,Guest request,,
108761673851,2022-12-13 17:07:55,Standard prices,34,standard
108761673851,2022-12-14 03:07:55,Send offer,,
109232189475,2022-12-14 13:07:55,Guest request,,
109232189475,2022-12-14 23:07:55,Standard prices,35,standard
109232189475,2022-12-15 09:07:55,Send offer,,
110052228840,2022-12-15 19:07:55,Guest request,,
110052228840,2022-12-16 05:07:55,Standard prices,15,standard
110052228840,2022-12-16 15:07:55,Send offer,,
110949821102,2022-12-17 01:07:55,Guest request,,
110949821102,2022-12-17 11:07:55,Standard prices,81,standard
110949821102,2022-12-17 21:07:55,Send offer,,
111336972895,2022-12-18 07:07:55,Guest request,,
111336972895,2022-12-18 17:07:55,Standard prices,41,standard
111336972895,2022-12-19 03:07:55,Send offer,,
111868333846,2022-12-19 13:07:55,Guest request,,
111868333846,2022-12-19 23:07:55,Standard prices,36,standard
111868333846,2022-12-20 09:07:55,Send offer,,
112703834057,2022-12-20 19:07:55,Guest request,,
112703834057,2022-12-21 05:07:55,Standard prices,55,standard
112703834057,2022-12-21 15:07:55,Send offer,,
112796905595,2022-12-22 01:07:55,Guest request,,
112796905595,2022-12-22 11:07:55,Standard prices,47,standard
112796905595,2022-12-22 21:07:55,Send offer,,
113605912053,2022-12-23 07:07:55,Guest request,,
113605912053,2022-12-23 17:07:55,Standard prices,36,standard
113605912053,2022-12-24 03:07:55,Send offer,,
113771173945,2022-12-24 13:07:55,Guest request,,
113771173945,2022-12-24 23:07:55,Standard prices,30,standard
113771173945,2022-12-25 09:07:55,Send offer,,
114188789468,2022-12-25 19:07:55,Guest request,,
114188789468,2022-12-26 05:07:55,Standard prices,84,standard
114188789468,2022-12-26 15:07:55,Send offer,,
114287435225,2022-12-27 01:07:55,Guest request,,
114287435225,2022-12-27 11:07:55,Standard prices,14,standard
114287435225,2022-12-27 21:07:55,Send offer,,
114568561321,2022-12-28 07:07:55,Guest request,,
114568561321,2022-12-28 17:07:55,Standard prices,51,standard
114568561321,2022-12-29 03:07:55,Send offer,,
114678568924,2022-12-29 13:07:55,Guest request,,
114678568924,2022-12-29 23:07:55,Standard prices,15,standard
114678568924,2022-12-30 09:07:55,Send offer,,
115006226813,2022-12-30 19:07:55,Guest request,,
115006226813,2022-12-31 05:07:55,Standard prices,19,standard
115006226813,2022-12-31 15:07:55,Send offer,,
115051718920,2023-01-01 01:07:55,Guest request,,
115051718920,2023-01-01 11:07:55,Standard prices,32,standard
115051718920,2023-01-01 21:07:55,Send offer,,
115696484199,2023-01-02 07:07:55,Guest request,,
115696484199,2023-01-02 17:07:55,Standard prices,58,standard
115696484199,2023-01-03 03:07:55,Send offer,,
116473754019,2023-01-03 13:07:55,Guest request,,
116473754019,2023-01-03 23:07:55,Standard prices,74,standard
116473754019,2023-01-04 09:07:55,Send offer,,
117020073848,2023-01-04 19:07:55,Guest request,,
117020073848,2023-01-05 05:07:55,Premium prices,94,premium
117020073848,2023-01-05 15:07:55,Send offer,,
117589712657,2023-01-06 01:07:55,Guest request,,
117589712657,2023-01-06 11:07:55,Standard prices,85,standard
117589712657,2023-01-06 21:07:55,Send offer,,
118044774201,2023-01-07 07:07:55,Guest request,,
118044774201,2023-01-07 17:07:55,Standard prices,27,standard
118044774201,2023-01-08 03:07:55,Send offer,,
118443825222,2023-01-08 13:07:55,Guest request,,
118443825222,2023-01-08 23:07:55,Standard prices,29,standard
118443825222,2023-01-09 09:07:55,Send offer,,
119170123177,2023-01-09 19:07:55,Guest request,,
119170123177,2023-01-10 05:07:55,Standard prices,66,standard
119170123177,2023-01-10 15:07:55,Send offer,,
119217287051,2023-01-11 01:07:55,Guest request,,
119217287051,2023-01-11 11:07:55,Standard prices,73,standard
119217287051,2023-01-11 21:07:55,Send offer,,
119824017600,2023-01-12 07:07:55,Guest request,,
119824017600,2023-01-12 17:07:55,Standard prices,83,standard
119824017600,2023-01-13 03:07:55,Send offer,,
120413479203,2023-01-13 13:07:55,Guest request,,
120413479203,2023-01-13 23:07:55,Standard prices,38,standard
120413479203,2023-01-14 09:07:55,Send offer,,
120533372824,2023-01-14 19:07:55,Guest request,,
120533372824,2023-01-15 05:07:55,Premium prices,94,premium
120533372824,2023-01-15 15:07:55,Send offer,,
120929246087,2023-01-16 01:07:55,Guest request,,
120929246087,2023-01-16 11:07:55,Premium prices,94,premium
120929246087,2023-01-16 21:07:55,Send offer,,
121482394876,2023-01-17 07:07:55,Guest request,,
121482394876,2023-01-17 17:07:55,Standard prices,39,standard
121482394876,2023-01-18 03:07:55,Send offer,,
122369604487,2023-01-18 13:07:55,Guest request,,
122369604487,2023-01-18 23:07:55,Standard prices,67,standard
122369604487,2023-01-19 09:07:55,Send offer,,
123141467209,2023-01-19 19:07:55,Guest request,,
123141467209,2023-01-20 05:07:55,Standard prices,43,standard
123141467209,2023-01-20 15:07:55,Send offer,,
123146802013,2023-01-21 01:07:55,Guest request,,
123146802013,2023-01-21 11:07:55,Standard prices,80,standard
123146802013,2023-01-21 21:07:55,Send offer,,
124051850472,2023-01-22 07:07:55,Guest request,,
124051850472,2023-01-22 17:07:55,Standard prices,47,standard
124051850472,2023-01-23 03:07:55,Send offer,,
124751925711,2023-01-23 13:07:55,Guest request,,
124751925711,2023-01-23 23:07:55,Standard prices,45,standard
124751925711,2023-01-24 09:07:55,Send offer,,
125701788182,2023-01-24 19:07:55,Guest request,,
125701788182,2023-01-25 05:07:55,Standard prices,12,standard
125701788182,2023-01-25 15:07:55,Send offer,,
126082337270,2023-01-26 01:07:55,Guest request,,
126082337270,2023-01-26 11:07:55,Premium prices,93,premium
126082337270,2023-01-26 21:07:55,Send offer,,
127050358057,2023-01-27 07:07:55,Guest request,,
127050358057,2023-01-27 17:07:55,Premium prices,96,premium
127050358057,2023-01-28 03:07:55,Send offer,,
127231266753,2023-01-28 13:07:55,Guest request,,
127231266753,2023-01-28 23:07:55,Standard prices,60,standard
127231266753,2023-01-29 09:07:55,Send offer,,
127957464386,2023-01-29 19:07:55,Guest request,,
127957464386,2023-01-30 05:07:55,Premium prices,94,premium
127957464386,2023-01-30 15:07:55,Send offer,,
128782373159,2023-01-31 01:07:55,Guest request,,
128782373159,2023-01-31 11:07:55,Standard prices,46,standard
128782373159,2023-01-31 21:07:55,Send offer,,
129023844972,2023-02-01 07:07:55,Guest request,,
129023844972,2023-02-01 17:07:55,Standard prices,43,standard
129023844972,2023-02-02 03:07:55,Send offer,,
129154808348,2023-02-02 13:07:55,Guest request,,
129154808348,2023-02-02 23:07:55,Standard prices,87,standard
129154808348,2023-02-03 09:07:55,Send offer,,
129949723606,2023-02-03 19:07:55,Guest request,,
129949723606,2023-02-04 05:07:55,Standard prices,86,standard
129949723606,2023-02-04 15:07:55,Send offer,,
130482586426,2023-02-05 01:07:55,Guest request,,
130482586426,2023-02-05 11:07:55,Standard prices,39,standard
130482586426,2023-02-05 21:07:55,Send offer,,
130507333597,2023-02-06 07:07:55,Guest request,,
130507333597,2023-02-06 17:07:55,Standard prices,85,standard
130507333597,2023-02-07 03:07:55,Send offer,,
130880331778,2023-02-07 13:07:55,Guest request,,
130880331778,2023-02-07 23:07:55,Standard prices,19,standard
130880331778,2023-02-08 09:07:55,Send offer,,
131712089222,2023-02-08 19:07:55,Guest request,,
131712089222,2023-02-09 05:07:55,Standard prices,63,standard
131712089222,2023-02-09 15:07:55,Send offer,,
131879681335,2023-02-10 01:07:55,Guest request,,
131879681335,2023-02-10 11:07:55,Standard prices,47,standard
131879681335,2023-02-10 21:07:55,Send offer,,
132013629113,2023-02-11 07:07:55,Guest request,,
132013629113,2023-02-11 17:07:55,Standard prices,84,standard
132013629113,2023-02-12 03:07:55,Send offer,,
132032404558,2023-02-12 13:07:55,Guest request,,
132032404558,2023-02-12 23:07:55,Standard prices,73,standard
132032404558,2023-02-13 09:07:55,Send offer,,
132177530516,2023-02-13 19:07:55,Guest request,,
132177530516,2023-02-14 05:07:55,Standard prices,72,standard
132177530516,2023-02-14 15:07:55,Send offer,,
132334741304,2023-02-15 01:07:55,Guest request,,
132334741304,2023-02-15 11:07:55,Standard prices,16,standard
132334741304,2023-02-15 21:07:55,Send offer,,
133139650363,2023-02-16 07:07:55,Guest request,,
133139650363,2023-02-16 17:07:55,Standard prices,68,standard
133139650363,2023-02-17 03:07:55,Send offer,,
134022093574,2023-02-17 13:07:55,Guest request,,
134022093574,2023-02-17 23:07:55,Standard prices,38,standard
134022093574,2023-02-18 09:07:55,Send offer,,
134873939275,2023-02-18 19:07:55,Guest request,,
134873939275,2023-02-19 05:07:55,Standard prices,61,standard
134873939275,2023-02-19 15:07:55,Send offer,,
134894285421,2023-02-20 01:07:55,Guest request,,
134894285421,2023-02-20 11:07:55,Standard prices,25,standard
134894285421,2023-02-20 21:07:55,Send offer,,
135415810744,2023-02-21 07:07:55,Guest request,,
135415810744,2023-02-21 17:07:55,Standard prices,59,standard
135415810744,2023-02-22 03:07:55,Send offer,,
135882287635,2023-02-22 13:07:55,Guest request,,
135882287635,2023-02-22 23:07:55,Standard prices,28,standard
135882287635,2023-02-23 09:07:55,Send offer,,
136146056618,2023-02-23 19:07:55,Guest request,,
136146056618,2023-02-24 05:07:55,Standard prices,43,standard
136146056618,2023-02-24 15:07:55,Send offer,,
136536518136,2023-02-25 01:07:55,Guest request,,
136536518136,2023-02-25 11:07:55,Standard prices,49,standard
136536518136,2023-02-25 21:07:55,Send offer,,
136682909227,2023-02-26 07:07:55,Guest request,,
136682909227,2023-02-26 17:07:55,Standard prices,24,standard
136682909227,2023-02-27 03:07:55,Send offer,,
137584368044,2023-02-27 13:07:55,Guest request,,
137584368044,2023-02-27 23:07:55,Standard prices,50,standard
137584368044,2023-02-28 09:07:55,Send offer,,
138178044473,2023-02-28 19:07:55,Guest request,,
138178044473,2023-03-01 05:07:55,Standard prices,64,standard
138178044473,2023-03-01 15:07:55,Send offer,,
139032987004,2023-03-02 01:07:55,Guest request,,
139032987004,2023-03-02 11:07:55,Standard prices,56,standard
139032987004,2023-03-02 21:07:55,Send offer,,
139629090981,2023-03-03 07:07:55,Guest request,,
139629090981,2023-03-03 17:07:55,Standard prices,15,standard
139629090981,2023-03-04 03:07:55,Send offer,,
140140459029,2023-03-04 13:07:55,Guest request,,
140140459029,2023-03-04 23:07:55,Standard prices,31,standard
140140459029,2023-03-05 09:07:55,Send offer,,
141139924645,2023-03-05 19:07:55,Guest request,,
141139924645,2023-03-06 05:07:55,Standard prices,44,standard
141139924645,2023-03-06 15:07:55,Send offer,,
141452098144,2023-03-07 01:07:55,Guest request,,
141452098144,2023-03-07 11:07:55,Standard prices,28,standard
141452098144,2023-03-07 21:07:55,Send offer,,
141971349034,2023-03-08 07:07:55,Guest request,,
141971349034,2023-03-08 17:07:55,Standard prices,80,standard
141971349034,2023-03-09 03:07:55,Send offer,,
142581278044,2023-03-09 13:07:55,Guest request,,
142581278044,2023-03-09 23:07:55,Standard prices,27,standard
142581278044,2023-03-10 09:07:55,Send offer,,
142807916172,2023-03-10 19:07:55,Guest request,,
142807916172,2023-03-11 05:07:55,Standard prices,88,standard
142807916172,2023-03-11 15:07:55,Send offer,,
143327288024,2023-03-12 01:07:55,Guest request,,
143327288024,2023-03-12 11:07:55,Standard prices,69,standard
143327288024,2023-03-12 21:07:55,Send offer,,
144000909980,2023-03-13 07:07:55,Guest request,,
144000909980,2023-03-13 17:07:55,Standard prices,64,standard
144000909980,2023-03-14 03:07:55,Send offer,,
144830349890,2023-03-14 13:07:55,Guest request,,
144830349890,2023-03-14 23:07:55,Standard prices,29,standard
144830349890,2023-03-15 09:07:55,Send offer,,
145765190591,2023-03-15 19:07:55,Guest request,,
145765190591,2023-03-16 05:07:55,Standard prices,64,standard
145765190591,2023-03-16 15:07:55,Send offer,,
145924030984,2023-03-17 01:07:55,Guest request,,
145924030984,2023-03-17 11:07:55,Standard prices,13,standard
145924030984,2023-03-17 21:07:55,Send offer,,
146219870605,2023-03-18 07:07:55,Guest request,,
146219870605,2023-03-18 17:07:55,Standard prices,30,standard
146219870605,2023-03-19 03:07:55,Send offer,,
147099732984,2023-03-19 13:07:55,Guest request,,
147099732984,2023-03-19 23:07:55,Standard prices,80,standard
147099732984,2023-03-20 09:07:55,Send offer,,
148011617350,2023-03-20 19:07:55,Guest request,,
148011617350,2023-03-21 05:07:55,Standard prices,35,standard
148011617350,2023-03-21 15:07:55,Send offer,,
148767302520,2023-03-22 01:07:55,Guest request,,
148767302520,2023-03-22 11:07:55,Standard prices,34,standard
