uuid,timestamp,event,age,amount_loan,yearly_income,random_number,check
1095,2022-02-17 15:58:25,Customer applies,,,,,
1095,2022-02-17 17:58:25,Check application data,48,86333,225635,491512,
1095,2022-02-17 19:58:25,Extensive Check,,,,,Extensive Check
1095,2022-02-17 21:58:25,Make Decision,,,,,
1095,2022-02-17 23:58:25,Inform Customer,,,,,
1096,2022-02-22 18:45:50,Customer applies,,,,,
1096,2022-02-22 20:45:50,Check application data,50,71367,29254,704358,
1096,2022-02-22 22:45:50,Normal Check,,,,,Normal Check
1096,2022-02-23 00:45:50,Make Decision,,,,,
1096,2022-02-23 02:45:50,Inform Customer,,,,,
1097,2022-02-19 12:38:52,Customer applies,,,,,
1097,2022-02-19 14:38:52,Check application data,45,65039,820430,1386096,
1097,2022-02-19 16:38:52,Normal Check,,,,,Normal Check
1097,2022-02-19 18:38:52,Make Decision,,,,,
1097,2022-02-19 20:38:52,Inform Customer,,,,,
1098,2022-02-22 16:05:25,Customer applies,,,,,
1098,2022-02-22 18:05:25,Check application data,41,91608,790586,1984942,
1098,2022-02-22 20:05:25,Extensive Check,,,,,Extensive Check
1098,2022-02-22 22:05:25,Make Decision,,,,,
1098,2022-02-23 00:05:25,Inform Customer,,,,,
1099,2022-02-25 18:53:19,Customer applies,,,,,
1099,2022-02-25 20:53:19,Check application data,60,61272,207732,421398,
1099,2022-02-25 22:53:19,Normal Check,,,,,Normal Check
1099,2022-02-26 00:53:19,Make Decision,,,,,
1099,2022-02-26 02:53:19,Inform Customer,,,,,
1100,2022-03-05 15:56:44,Customer applies,,,,,
1100,2022-03-05 17:56:44,Check application data,59,93154,431037,400459,
1100,2022-03-05 19:56:44,Extensive Check,,,,,Extensive Check
1100,2022-03-05 21:56:44,Make Decision,,,,,
1100,2022-03-05 23:56:44,Inform Customer,,,,,
1101,2022-02-15 11:34:09,Customer applies,,,,,
1101,2022-02-15 13:34:09,Check application data,39,67895,621604,27583,
1101,2022-02-15 15:34:09,Normal Check,,,,,Normal Check
1101,2022-02-15 17:34:09,Make Decision,,,,,
1101,2022-02-15 19:34:09,Inform Customer,,,,,
1102,2022-02-24 17:12:01,Customer applies,,,,,
1102,2022-02-24 19:12:01,Check application data,51,66819,653755,1470033,
1102,2022-02-24 21:12:01,Normal Check,,,,,Normal Check
1102,2022-02-24 23:12:01,Make Decision,,,,,
1102,2022-02-25 01:12:01,Inform Customer,,,,,
1103,2022-03-04 17:42:18,Customer applies,,,,,
1103,2022-03-04 19:42:18,Check application data,55,42728,803479,1722653,
1103,2022-03-04 21:42:18,Normal Check,,,,,Normal Check
1103,2022-03-04 23:42:18,Make Decision,,,,,
1103,2022-03-05 01:42:18,Inform Customer,,,,,
1104,2022-02-24 14:35:14,Customer applies,,,,,
1104,2022-02-24 16:35:14,Check application data,29,15539,624718,691895,
1104,2022-02-24 18:35:14,Simple Check,,,,,Simple Check
1104,2022-02-24 20:35:14,Make Decision,,,,,
1104,2022-02-24 22:35:14,Inform Customer,,,,,
1105,2022-02-15 13:06:26,Customer applies,,,,,
1105,2022-02-15 15:06:26,Check application data,26,23458,194967,1265351,
1105,2022-02-15 17:06:26,Normal Check,,,,,Normal Check
1105,2022-02-15 19:06:26,Make Decision,,,,,
1105,2022-02-15 21:06:26,Inform Customer,,,,,
1106,2022-02-16 17:40:14,Customer applies,,,,,
1106,2022-02-16 19:40:14,Check application data,58,40000,414356,380276,
1106,2022-02-16 21:40:14,Normal Check,,,,,Normal Check
1106,2022-02-16 23:40:14,Make Decision,,,,,
1106,2022-02-17 01:40:14,Inform Customer,,,,,
1107,2022-02-21 17:12:57,Customer applies,,,,,
1107,2022-02-21 19:12:57,Check application data,31,11967,857947,715368,
1107,2022-02-21 21:12:57,Simple Check,,,,,Simple Check
1107,2022-02-21 23:12:57,Make Decision,,,,,
1107,2022-02-22 01:12:57,Inform Customer,,,,,
1108,2022-03-05 12:15:53,Customer applies,,,,,
1108,2022-03-05 14:15:53,Check application data,53,7430,893408,1936896,
1108,2022-03-05 16:15:53,Simple Check,,,,,Simple Check
1108,2022-03-05 18:15:53,Make Decision,,,,,
1108,2022-03-05 20:15:53,Inform Customer,,,,,
1109,2022-02-26 17:59:13,Customer applies,,,,,
1109,2022-02-26 19:59:13,Check application data,30,76156,82638,140271,
1109,2022-02-26 21:59:13,Normal Check,,,,,Normal Check
1109,2022-02-26 23:59:13,Make Decision,,,,,
1109,2022-02-27 01:59:13,Inform Customer,,,,,
1110,2022-02-15 15:10:53,Customer applies,,,,,
1110,2022-02-15 17:10:53,Check application data,29,64705,174614,49132,
1110,2022-02-15 19:10:53,Normal Check,,,,,Normal Check
1110,2022-02-15 21:10:53,Make Decision,,,,,
1110,2022-02-15 23:10:53,Inform Customer,,,,,
1111,2022-02-26 16:49:28,Customer applies,,,,,
1111,2022-02-26 18:49:28,Check application data,42,59934,711728,1574688,
1111,2022-02-26 20:49:28,Normal Check,,,,,Normal Check
1111,2022-02-26 22:49:28,Make Decision,,,,,
1111,2022-02-27 00:49:28,Inform Customer,,,,,
1112,2022-02-20 17:54:00,Customer applies,,,,,
1112,2022-02-20 19:54:00,Check application data,45,65025,304859,1556798,
1112,2022-02-20 21:54:00,Normal Check,,,,,Normal Check
1112,2022-02-20 23:54:00,Make Decision,,,,,
1112,2022-02-21 01:54:00,Inform Customer,,,,,
1113,2022-02-14 17:22:44,Customer applies,,,,,
1113,2022-02-14 19:22:44,Check application data,33,76735,466228,812508,
1113,2022-02-14 21:22:44,Normal Check,,,,,Normal Check
1113,2022-02-14 23:22:44,Make Decision,,,,,
1113,2022-02-15 01:22:44,Inform Customer,,,,,
1114,2022-02-26 10:59:10,Customer applies,,,,,
1114,2022-02-26 12:59:10,Check application data,26,35463,712181,312547,
1114,2022-02-26 14:59:10,Normal Check,,,,,Normal Check
1114,2022-02-26 16:59:10,Make Decision,,,,,
1114,2022-02-26 18:59:10,Inform Customer,,,,,
1115,2022-02-24 13:58:17,Customer applies,,,,,
1115,2022-02-24 15:58:17,Check application data,59,93254,645162,1078766,
1115,2022-02-24 17:58:17,Extensive Check,,,,,Extensive Check
1115,2022-02-24 19:58:17,Make Decision,,,,,
1115,2022-02-24 21:58:17,Inform Customer,,,,,
1116,2022-02-27 13:06:59,Customer applies,,,,,
1116,2022-02-27 15:06:59,Check application data,27,84084,833257,112469,
1116,2022-02-27 17:06:59,Extensive Check,,,,,Extensive Check
1116,2022-02-27 19:06:59,Make Decision,,,,,
1116,2022-02-27 21:06:59,Inform Customer,,,,,
1117,2022-03-04 10:17:31,Customer applies,,,,,
1117,2022-03-04 12:17:31,Check application data,60,45119,96167,876144,
1117,2022-03-04 14:17:31,Normal Check,,,,,Normal Check
1117,2022-03-04 16:17:31,Make Decision,,,,,
1117,2022-03-04 18:17:31,Inform Customer,,,,,
1118,2022-02-23 11:05:18,Customer applies,,,,,
1118,2022-02-23 13:05:18,Check application data,58,62974,892712,953591,
1118,2022-02-23 15:05:18,Normal Check,,,,,Normal Check
1118,2022-02-23 17:05:18,Make Decision,,,,,
1118,2022-02-23 19:05:18,Inform Customer,,,,,
1119,2022-02-14 08:53:25,Customer applies,,,,,
1119,2022-02-14 10:53:25,Check application data,42,50673,401621,235941,
1119,2022-02-14 12:53:25,Normal Check,,,,,Normal Check
1119,2022-02-14 14:53:25,Make Decision,,,,,
1119,2022-02-14 16:53:25,Inform Customer,,,,,
1120,2022-02-17 10:46:47,Customer applies,,,,,
1120,2022-02-17 12:46:47,Check application data,37,517,739462,77715,
1120,2022-02-17 14:46:47,Simple Check,,,,,Simple Check
1120,2022-02-17 16:46:47,Make Decision,,,,,
1120,2022-02-17 18:46:47,Inform Customer,,,,,
1121,2022-03-02 17:34:26,Customer applies,,,,,
1121,2022-03-02 19:34:26,Check application data,44,51153,81878,659624,
1121,2022-03-02 21:34:26,Normal Check,,,,,Normal Check
1121,2022-03-02 23:34:26,Make Decision,,,,,
1121,2022-03-03 01:34:26,Inform Customer,,,,,
1122,2022-02-26 13:18:16,Customer applies,,,,,
1122,2022-02-26 15:18:16,Check application data,40,33385,369348,707375,
1122,2022-02-26 17:18:16,Normal Check,,,,,Normal Check
1122,2022-02-26 19:18:16,Make Decision,,,,,
1122,2022-02-26 21:18:16,Inform Customer,,,,,
1123,2022-02-26 17:17:07,Customer applies,,,,,
1123,2022-02-26 19:17:07,Check application data,29,58894,216514,389544,
1123,2022-02-26 21:17:07,Normal Check,,,,,Normal Check
1123,2022-02-26 23:17:07,Make Decision,,,,,
1123,2022-02-27 01:17:07,Inform Customer,,,,,
1124,2022-03-01 16:48:49,Customer applies,,,,,
1124,2022-03-01 18:48:49,Check application data,51,24396,30668,204234,
1124,2022-03-01 20:48:49,Normal Check,,,,,Normal Check
1124,2022-03-01 22:48:49,Make Decision,,,,,
1124,2022-03-02 00:48:49,Inform Customer,,,,,
1125,2022-02-26 11:05:43,Customer applies,,,,,
1125,2022-02-26 13:05:43,Check application data,49,74817,770828,197895,
1125,2022-02-26 15:05:43,Normal Check,,,,,Normal Check
1125,2022-02-26 17:05:43,Make Decision,,,,,
1125,2022-02-26 19:05:43,Inform Customer,,,,,
1126,2022-02-26 09:24:44,Customer applies,,,,,
1126,2022-02-26 11:24:44,Check application data,44,33579,556840,218348,
1126,2022-02-26 13:24:44,Normal Check,,,,,Normal Check
1126,2022-02-26 15:24:44,Make Decision,,,,,
1126,2022-02-26 17:24:44,Inform Customer,,,,,
1127,2022-02-19 14:43:07,Customer applies,,,,,
1127,2022-02-19 16:43:07,Check application data,41,76859,795261,1923100,
1127,2022-02-19 18:43:07,Normal Check,,,,,Normal Check
1127,2022-02-19 20:43:07,Make Decision,,,,,
1127,2022-02-19 22:43:07,Inform Customer,,,,,
1128,2022-03-04 12:23:38,Customer applies,,,,,
1128,2022-03-04 14:23:38,Check application data,30,29238,132393,1995440,
1128,2022-03-04 16:23:38,Normal Check,,,,,Normal Check
1128,2022-03-04 18:23:38,Make Decision,,,,,
1128,2022-03-04 20:23:38,Inform Customer,,,,,
1129,2022-03-05 13:20:04,Customer applies,,,,,
1129,2022-03-05 15:20:04,Check application data,49,69556,563936,1057409,
1129,2022-03-05 17:20:04,Normal Check,,,,,Normal Check
1129,2022-03-05 19:20:04,Make Decision,,,,,
1129,2022-03-05 21:20:04,Inform Customer,,,,,
1130,2022-02-17 18:07:53,Customer applies,,,,,
1130,2022-02-17 20:07:53,Check application data,55,24323,15425,1001535,
1130,2022-02-17 22:07:53,Normal Check,,,,,Normal Check
1130,2022-02-18 00:07:53,Make Decision,,,,,
1130,2022-02-18 02:07:53,Inform Customer,,,,,
1131,2022-02-15 16:47:21,Customer applies,,,,,
1131,2022-02-15 18:47:21,Check application data,33,37722,878759,1808659,
1131,2022-02-15 20:47:21,Normal Check,,,,,Normal Check
1131,2022-02-15 22:47:21,Make Decision,,,,,
1131,2022-02-16 00:47:21,Inform Customer,,,,,
1132,2022-02-18 11:25:37,Customer applies,,,,,
1132,2022-02-18 13:25:37,Check application data,25,48651,282552,1636989,
1132,2022-02-18 15:25:37,Normal Check,,,,,Normal Check
1132,2022-02-18 17:25:37,Make Decision,,,,,
1132,2022-02-18 19:25:37,Inform Customer,,,,,
1133,2022-02-28 08:49:52,Customer applies,,,,,
1133,2022-02-28 10:49:52,Check application data,53,77913,564864,942343,
1133,2022-02-28 12:49:52,Normal Check,,,,,Normal Check
1133,2022-02-28 14:49:52,Make Decision,,,,,
1133,2022-02-28 16:49:52,Inform Customer,,,,,
1134,2022-03-04 13:34:41,Customer applies,,,,,
1134,2022-03-04 15:34:41,Check application data,50,10743,568713,735620,
1134,2022-03-04 17:34:41,Simple Check,,,,,Simple Check
1134,2022-03-04 19:34:41,Make Decision,,,,,
1134,2022-03-04 21:34:41,Inform Customer,,,,,
1135,2022-02-16 14:17:23,Customer applies,,,,,
1135,2022-02-16 16:17:23,Check application data,31,54999,851561,1470166,
1135,2022-02-16 18:17:23,Normal Check,,,,,Normal Check
1135,2022-02-16 20:17:23,Make Decision,,,,,
1135,2022-02-16 22:17:23,Inform Customer,,,,,
1136,2022-02-25 11:45:54,Customer applies,,,,,
1136,2022-02-25 13:45:54,Check application data,51,44193,925849,290095,
1136,2022-02-25 15:45:54,Normal Check,,,,,Normal Check
1136,2022-02-25 17:45:54,Make Decision,,,,,
1136,2022-02-25 19:45:54,Inform Customer,,,,,
1137,2022-02-25 10:06:41,Customer applies,,,,,
1137,2022-02-25 12:06:41,Check application data,51,56735,950349,1550781,
1137,2022-02-25 14:06:41,Normal Check,,,,,Normal Check
1137,2022-02-25 16:06:41,Make Decision,,,,,
1137,2022-02-25 18:06:41,Inform Customer,,,,,
1138,2022-02-21 09:16:26,Customer applies,,,,,
1138,2022-02-21 11:16:26,Check application data,41,67994,577426,676896,
1138,2022-02-21 13:16:26,Normal Check,,,,,Normal Check
1138,2022-02-21 15:16:26,Make Decision,,,,,
1138,2022-02-21 17:16:26,Inform Customer,,,,,
1139,2022-02-23 12:21:36,Customer applies,,,,,
1139,2022-02-23 14:21:36,Check application data,42,8164,430905,882986,
1139,2022-02-23 16:21:36,Simple Check,,,,,Simple Check
1139,2022-02-23 18:21:36,Make Decision,,,,,
1139,2022-02-23 20:21:36,Inform Customer,,,,,
1140,2022-03-04 17:19:10,Customer applies,,,,,
1140,2022-03-04 19:19:10,Check application data,41,98461,541733,1651590,
1140,2022-03-04 21:19:10,Extensive Check,,,,,Extensive Check
1140,2022-03-04 23:19:10,Make Decision,,,,,
1140,2022-03-05 01:19:10,Inform Customer,,,,,
1141,2022-02-15 08:19:39,Customer applies,,,,,
1141,2022-02-15 10:19:39,Check application data,54,42704,657230,512354,
1141,2022-02-15 12:19:39,Normal Check,,,,,Normal Check
1141,2022-02-15 14:19:39,Make Decision,,,,,
1141,2022-02-15 16:19:39,Inform Customer,,,,,
1142,2022-02-17 17:21:28,Customer applies,,,,,
1142,2022-02-17 19:21:28,Check application data,32,64246,248847,1743357,
1142,2022-02-17 21:21:28,Normal Check,,,,,Normal Check
1142,2022-02-17 23:21:28,Make Decision,,,,,
1142,2022-02-18 01:21:28,Inform Customer,,,,,
1143,2022-03-01 13:57:13,Customer applies,,,,,
1143,2022-03-01 15:57:13,Check application data,57,82585,12972,556812,
1143,2022-03-01 17:57:13,Extensive Check,,,,,Extensive Check
1143,2022-03-01 19:57:13,Make Decision,,,,,
1143,2022-03-01 21:57:13,Inform Customer,,,,,
1144,2022-03-03 16:27:16,Customer applies,,,,,
1144,2022-03-03 18:27:16,Check application data,55,73735,208682,823598,
1144,2022-03-03 20:27:16,Normal Check,,,,,Normal Check
1144,2022-03-03 22:27:16,Make Decision,,,,,
1144,2022-03-04 00:27:16,Inform Customer,,,,,
1145,2022-02-28 12:20:23,Customer applies,,,,,
1145,2022-02-28 14:20:23,Check application data,57,63954,66485,758634,
1145,2022-02-28 16:20:23,Normal Check,,,,,Normal Check
1145,2022-02-28 18:20:23,Make Decision,,,,,
1145,2022-02-28 20:20:23,Inform Customer,,,,,
1146,2022-02-19 13:50:32,Customer applies,,,,,
1146,2022-02-19 15:50:32,Check application data,39,49540,788261,890205,
1146,2022-02-19 17:50:32,Normal Check,,,,,Normal Check
1146,2022-02-19 19:50:32,Make Decision,,,,,
1146,2022-02-19 21:50:32,Inform Customer,,,,,
1147,2022-02-25 11:34:21,Customer applies,,,,,
1147,2022-02-25 13:34:21,Check application data,60,80074,669659,1304207,
1147,2022-02-25 15:34:21,Extensive Check,,,,,Extensive Check
1147,2022-02-25 17:34:21,Make Decision,,,,,
1147,2022-02-25 19:34:21,Inform Customer,,,,,
1148,2022-02-17 14:34:20,Customer applies,,,,,
1148,2022-02-17 16:34:20,Check application data,34,10148,231585,1895815,
1148,2022-02-17 18:34:20,Simple Check,,,,,Simple Check
1148,2022-02-17 20:34:20,Make Decision,,,,,
1148,2022-02-17 22:34:20,Inform Customer,,,,,
1149,2022-02-22 16:39:45,Customer applies,,,,,
1149,2022-02-22 18:39:45,Check application data,25,26677,847500,474311,
1149,2022-02-22 20:39:45,Normal Check,,,,,Normal Check
1149,2022-02-22 22:39:45,Make Decision,,,,,
1149,2022-02-23 00:39:45,Inform Customer,,,,,
1150,2022-02-15 16:44:27,Customer applies,,,,,
1150,2022-02-15 18:44:27,Check application data,44,56681,162942,906148,
1150,2022-02-15 20:44:27,Normal Check,,,,,Normal Check
1150,2022-02-15 22:44:27,Make Decision,,,,,
1150,2022-02-16 00:44:27,Inform Customer,,,,,
1151,2022-02-18 11:26:40,Customer applies,,,,,
1151,2022-02-18 13:26:40,Check application data,57,60615,462592,1947472,
1151,2022-02-18 15:26:40,Normal Check,,,,,Normal Check
1151,2022-02-18 17:26:40,Make Decision,,,,,
1151,2022-02-18 19:26:40,Inform Customer,,,,,
1152,2022-02-28 17:43:22,Customer applies,,,,,
1152,2022-02-28 19:43:22,Check application data,35,60662,738917,1335310,
1152,2022-02-28 21:43:22,Normal Check,,,,,Normal Check
1152,2022-02-28 23:43:22,Make Decision,,,,,
1152,2022-03-01 01:43:22,Inform Customer,,,,,
1153,2022-02-28 14:38:05,Customer applies,,,,,
1153,2022-02-28 16:38:05,Check application data,29,54043,790490,83303,
1153,2022-02-28 18:38:05,Normal Check,,,,,Normal Check
1153,2022-02-28 20:38:05,Make Decision,,,,,
1153,2022-02-28 22:38:05,Inform Customer,,,,,
1154,2022-02-15 16:25:18,Customer applies,,,,,
1154,2022-02-15 18:25:18,Check application data,25,79690,784422,1216958,
1154,2022-02-15 20:25:18,Normal Check,,,,,Normal Check
1154,2022-02-15 22:25:18,Make Decision,,,,,
1154,2022-02-16 00:25:18,Inform Customer,,,,,
1155,2022-02-20 18:58:27,Customer applies,,,,,
1155,2022-02-20 20:58:27,Check application data,34,18901,130943,1703116,
1155,2022-02-20 22:58:27,Simple Check,,,,,Simple Check
1155,2022-02-21 00:58:27,Make Decision,,,,,
1155,2022-02-21 02:58:27,Inform Customer,,,,,
1156,2022-02-17 08:03:14,Customer applies,,,,,
1156,2022-02-17 10:03:14,Check application data,32,86163,602652,1348700,
1156,2022-02-17 12:03:14,Extensive Check,,,,,Extensive Check
1156,2022-02-17 14:03:14,Make Decision,,,,,
1156,2022-02-17 16:03:14,Inform Customer,,,,,
1157,2022-02-19 14:49:14,Customer applies,,,,,
1157,2022-02-19 16:49:14,Check application data,31,95668,462066,476539,
1157,2022-02-19 18:49:14,Extensive Check,,,,,Extensive Check
1157,2022-02-19 20:49:14,Make Decision,,,,,
1157,2022-02-19 22:49:14,Inform Customer,,,,,
1158,2022-02-21 09:04:17,Customer applies,,,,,
1158,2022-02-21 11:04:17,Check application data,41,23673,585231,540921,
1158,2022-02-21 13:04:17,Normal Check,,,,,Normal Check
1158,2022-02-21 15:04:17,Make Decision,,,,,
1158,2022-02-21 17:04:17,Inform Customer,,,,,
1159,2022-02-18 12:50:30,Customer applies,,,,,
1159,2022-02-18 14:50:30,Check application data,52,70559,693407,1550209,
1159,2022-02-18 16:50:30,Normal Check,,,,,Normal Check
1159,2022-02-18 18:50:30,Make Decision,,,,,
1159,2022-02-18 20:50:30,Inform Customer,,,,,
1160,2022-03-02 14:39:12,Customer applies,,,,,
1160,2022-03-02 16:39:12,Check application data,55,30753,549708,1173855,
1160,2022-03-02 18:39:12,Normal Check,,,,,Normal Check
1160,2022-03-02 20:39:12,Make Decision,,,,,
1160,2022-03-02 22:39:12,Inform Customer,,,,,
1161,2022-02-17 10:37:24,Customer applies,,,,,
1161,2022-02-17 12:37:24,Check application data,53,68673,94292,1997517,
1161,2022-02-17 14:37:24,Normal Check,,,,,Normal Check
1161,2022-02-17 16:37:24,Make Decision,,,,,
1161,2022-02-17 18:37:24,Inform Customer,,,,,
1162,2022-03-03 17:16:59,Customer applies,,,,,
1162,2022-03-03 19:16:59,Check application data,38,17536,629325,582076,
1162,2022-03-03 21:16:59,Simple Check,,,,,Simple Check
1162,2022-03-03 23:16:59,Make Decision,,,,,
1162,2022-03-04 01:16:59,Inform Customer,,,,,
1163,2022-03-02 15:29:07,Customer applies,,,,,
1163,2022-03-02 17:29:07,Check application data,51,27533,304733,183648,
1163,2022-03-02 19:29:07,Normal Check,,,,,Normal Check
1163,2022-03-02 21:29:07,Make Decision,,,,,
1163,2022-03-02 23:29:07,Inform Customer,,,,,
1164,2022-02-25 12:10:32,Customer applies,,,,,
1164,2022-02-25 14:10:32,Check application data,41,30551,976943,1016970,
1164,2022-02-25 16:10:32,Normal Check,,,,,Normal Check
1164,2022-02-25 18:10:32,Make Decision,,,,,
1164,2022-02-25 20:10:32,Inform Customer,,,,,
1165,2022-02-16 12:39:15,Customer applies,,,,,
1165,2022-02-16 14:39:15,Check application data,29,37566,221290,1470854,
1165,2022-02-16 16:39:15,Normal Check,,,,,Normal Check
1165,2022-02-16 18:39:15,Make Decision,,,,,
1165,2022-02-16 20:39:15,Inform Customer,,,,,
1166,2022-02-28 17:37:26,Customer applies,,,,,
1166,2022-02-28 19:37:26,Check application data,53,65491,809753,1207201,
1166,2022-02-28 21:37:26,Normal Check,,,,,Normal Check
1166,2022-02-28 23:37:26,Make Decision,,,,,
1166,2022-03-01 01:37:26,Inform Customer,,,,,
1167,2022-02-23 10:26:55,Customer applies,,,,,
1167,2022-02-23 12:26:55,Check application data,53,26927,39335,1900889,
1167,2022-02-23 14:26:55,Normal Check,,,,,Normal Check
1167,2022-02-23 16:26:55,Make Decision,,,,,
1167,2022-02-23 18:26:55,Inform Customer,,,,,
1168,2022-02-17 15:23:05,Customer applies,,,,,
1168,2022-02-17 17:23:05,Check application data,59,17070,69843,597795,
1168,2022-02-17 19:23:05,Simple Check,,,,,Simple Check
1168,2022-02-17 21:23:05,Make Decision,,,,,
1168,2022-02-17 23:23:05,Inform Customer,,,,,
1169,2022-02-23 18:23:45,Customer applies,,,,,
1169,2022-02-23 20:23:45,Check application data,55,64532,306172,804296,
1169,2022-02-23 22:23:45,Normal Check,,,,,Normal Check
1169,2022-02-24 00:23:45,Make Decision,,,,,
1169,2022-02-24 02:23:45,Inform Customer,,,,,
1170,2022-03-03 12:31:28,Customer applies,,,,,
1170,2022-03-03 14:31:28,Check application data,56,40623,120146,192238,
